id,title,environments,aliases,owners,primary_url,department,notes,pope_tech,errors,active,cms
945,CSE Student Organizations,"test, prod","cseorgs.stg.umn.edu, cseorgs.dev.umn.edu, cseorgs.dl8.umn.edu",koch0137,cseorgs.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
985,Cui Lab,prod,cui.umn.edu,"liu01003, cuixx006",cui.me.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
879,CUSP,"dev, test, prod","cusp.stg.umn.edu, cusp.dev.umn.edu, cusp.dl9.umn.edu","mohan, rajux018, kdukart",cusp.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
864,Cynthia Cattell,"test, prod","cattell.dev.umn.edu, cattell.stg.umn.edu",cattell,cattell.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
754,daoutidis Research Group,"test, prod","daoutidis.dl8.umn.edu, daoutidis.stg.umn.edu",mcdo0486,daoutidis.cems.umn.edu,CSE - College of Science & Engineering,Moved from CSE - CEMS - Chemical Engineering & Materials Sci on 2025-05-15,False,,True,Drupal
971,Data Science Multi-messenger Astronomy,"dev, test, prod","dsmma.umn.edu, dsmma.dev.umn.edu, dsmma.stg.umn.edu","astrong, vuk",dsmma.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
747,dauenhauer Research Group,"test, prod","dauenhauer.dl8.umn.edu, dauenhauer.stg.umn.edu",mcdo0486,dauenhauer.cems.umn.edu,CSE - College of Science & Engineering,Moved from CSE - CEMS - Chemical Engineering & Materials Sci on 2025-05-15,False,,True,Drupal
1001,David Orser Faculty Page,"test, prod","davidorser.stg.umn.edu, davidorser.dev.umn.edu, davidorser.dl9.umn.edu",orser,davidorser.umn.edu,CSE - College of Science & Engineering,Moved from CSE - ECE - Electrical & Comp Engineering on 2025-05-15,False,,True,Drupal
735,Derby Research Group,"test, prod","derby.dl8.umn.edu, derby.stg.umn.edu",mcdo0486,derby.cems.umn.edu,CSE - College of Science & Engineering,Moved from CSE - CEMS - Chemical Engineering & Materials Sci on 2025-05-15,False,,True,Drupal
963,Design of Active Materials and Structures Laboratory (DAMSL),prod,"damsl.me.umn.edu, damsl-me.dev.umn.edu",jabel,damsl.me.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
670,Diana Dalbotten,prod,"dianadalbotten.dev.umn.edu, dianadalbotten.stg.umn.edu",dianad,dianadalbotten.umn.edu,CSE - College of Science & Engineering,Moved from CSE on 2025-05-15,False,,True,Drupal
703,Distefano Research Group,"dev, test, prod","distefano.stg.umn.edu, distefano.dev.umn.edu, distefano.dl9.umn.edu","diste001, schul132",distefano.chem.umn.edu,CSE - College of Science & Engineering,Moved from CSE - CEMS - Chemical Engineering & Materials Sci on 2025-05-15,False,,True,Drupal
727,Dorfman Research Group,"dev, test, prod","dorfman.dl8.umn.edu, dorfman.stg.umn.edu, dorfman.dev.umn.edu, dorfman.cems.umn.edu","mcdo0486, dorfman",dorfman.cems.umn.edu,CSE - College of Science & Engineering,Moved from CSE - CEMS - Chemical Engineering & Materials Sci on 2025-05-15,False,,True,Drupal
808,Douglas Research Group,"test, prod","douglas.stg.umn.edu, douglas.dev.umn.edu, douglas.dl9.umn.edu",schul132,douglas.chem.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
683,Drupal Lite Template for CSE sub-units,"dev, test, prod","csetemplate.dev.umn.edu, csetemplate.stg.umn.edu",rapa0020,csetemplate.umn.edu,CSE - College of Science & Engineering,Moved from CSE on 2025-05-15,False,,True,Drupal
903,"Earth & Environmental Sciences Diversity, Equity, and Inclusion Committee","test, prod","dei-esci.dev.umn.edu, dei-esci.stg.umn.edu",kress004,dei.esci.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
815,Earth Year Project,prod,"earthyear-esci.dev.umn.edu, earthyear-esci.dev.umn.edu",kirkby,earthyear.esci.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
951,ECE Depot,"test, prod","depot.dl8.umn.edu, depot.stg.umn.edu, depot.dev.umn.edu, depot.ece.umn.edu",kdukart,depot.ece.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
796,ECE WEC Resources,"test, prod","ecewec.dev.umn.edu, ecewec.stg.umn.edu",ung00001,ecewec.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
679,Edwards Trace Metal Isotope Geochemistry Laboratory,prod,"tmisotopelab-esci.dev.umn.edu, tmisotopelab-esci.stg.umn.edu",parme045,tmisotopelab.esci.umn.edu,CSE - College of Science & Engineering,Moved from CSE on 2025-05-15,False,,True,Drupal
786,Electric Machinery and Levitation Laboratory,prod,"elev.dev.umn.edu, elev.stg.umn.edu",sever,elev.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
718,Ellison Research Group,"test, prod","ellison.dl8.umn.edu, ellison.stg.umn.edu",mcdo0486,ellison.cems.umn.edu,CSE - College of Science & Engineering,Moved from CSE - CEMS - Chemical Engineering & Materials Sci on 2025-05-15,False,,True,Drupal
986,enet-hpc.enet.umn.edu,prod,enet-hpc.enet.umn.edu,muno,enet-hpc.enet.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
799,Engineers Without Borders,"test, prod","ewb.dev.umn.edu, ewb.stg.umn.edu",capel001,ewb.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
1603,EOLOS Wind Energy Research Consortium,"dev, test, prod","eolos.stg.umn.edu, eolos.dev.umn.edu, eolos.dl9.umn.edu","ctn, helge407, bran0487",eolos.umn.edu,CSE - College of Science & Engineering,Moved from SAFL - St Anthony Falls Lab on 2025-05-15,False,,True,Drupal
853,Evan D. Skillman,"test, prod","skillman.dev.umn.edu, skillman.stg.umn.edu",skill001,skillman.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
975,Explore Computer Science Research,prod,"explorecsr.umn.edu, explorecsr.dev.umn.edu",watt0087,explorecsr.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
753,Ferry Research Group,"test, prod","ferry.dl8.umn.edu, ferry.stg.umn.edu",mcdo0486,ferry.cems.umn.edu,CSE - College of Science & Engineering,Moved from CSE - CEMS - Chemical Engineering & Materials Sci on 2025-05-15,False,,True,Drupal
740,Flannigan Research Group,"test, prod","flannigan.dl8.umn.edu, flannigan.stg.umn.edu",mcdo0486,flannigan.cems.umn.edu,CSE - College of Science & Engineering,Moved from CSE - CEMS - Chemical Engineering & Materials Sci on 2025-05-15,False,,True,Drupal
694,Fluid Mechanics Lab,prod,fluids.dev.umn.edu,xuanx004,fluids.umn.edu,CSE - College of Science & Engineering,Moved from CSE on 2025-05-15,False,,True,Drupal
901,FOXSI Sounding Rocket,"dev, test, prod","foxsi.stg.umn.edu, foxsi.dev.umn.edu, foxsi.dl9.umn.edu",glesener,foxsi.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
750,Francis Research Group,"test, prod","francis.dl8.umn.edu, francis.stg.umn.edu",mcdo0486,francis.cems.umn.edu,CSE - College of Science & Engineering,Moved from CSE - CEMS - Chemical Engineering & Materials Sci on 2025-05-15,False,,True,Drupal
913,Franklin Lab,"test, prod","rfranklin.stg.umn.edu, rfranklin.dev.umn.edu, rfranklin.dl9.umn.edu","rfrank01, kdukart",rfranklin.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
730,Frisbie Research Group,"test, prod","frisbie.dl8.umn.edu, frisbie.stg.umn.edu",mcdo0486,frisbie.cems.umn.edu,CSE - College of Science & Engineering,Moved from CSE - CEMS - Chemical Engineering & Materials Sci on 2025-05-15,False,,True,Drupal
716,Fund for Renewable Research,"test, prod","frr.umn.edu, www.frr.umn.edu, frr.dev.umn.edu",mcdo0486,frr.umn.edu,CSE - College of Science & Engineering,Moved from CSE - CEMS - Chemical Engineering & Materials Sci on 2025-05-15,False,,True,Drupal
826,Gao Research Group,"test, prod","gao.stg.umn.edu, gao.dev.umn.edu, gao.dl9.umn.edu","schul132, jgao",gao.chem.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
775,Generic Chemistry Research,prod,template.chem.umn.edu,schul132,template.chem.umn.edu,CSE - College of Science & Engineering,Moved from CSE - CHEM - Dept of Chemistry on 2025-05-15,False,,True,Drupal
800,Geo-Processes in Mineral Carbon Storage,"dev, prod","gmcs.dev.umn.edu, gmcs.stg.umn.edu","renda003, jlabuz, scot0353",gmcs.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
928,goldstein.umn.edu,prod,"goldstein.dev.umn.edu, goldstein.stg.umn.edu",mdunst,goldstein.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
697,Gonella Research Group,"dev, test, prod","gonella-cege.dev.umn.edu, gonella-cege.stg.umn.edu",mcdo0486,gonella.cege.umn.edu,CSE - College of Science & Engineering,"Moved from CSE - CEGE - Civil, Env, & Geo- Engineering on 2025-05-15",False,,True,Drupal
825,Goodpaster Research Group,"test, prod","goodpaster.stg.umn.edu, goodpaster.dev.umn.edu, goodpaster.dl9.umn.edu",schul132,goodpaster.chem.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
869,Greven Group,prod,"grevengroup.dev.umn.edu, grevengroup.stg.umn.edu","greven, khand080",grevengroup.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
695,Guala Research Group,prod,"guala-cege.dev.umn.edu, guala-cege.stg.umn.edu",mcdo0486,guala.cege.umn.edu,CSE - College of Science & Engineering,"Moved from CSE - CEGE - Civil, Env, & Geo- Engineering on 2025-05-15",False,,True,Drupal
770,Gwendolyn A. Bailey Research Group,"dev, test, prod","bailey-chem.dev.umn.edu, bailey-chem.stg.umn.edu","schul132, gbailey",bailey.chem.umn.edu,CSE - College of Science & Engineering,Moved from CSE - CHEM - Dept of Chemistry on 2025-05-15,False,,True,Drupal
720,Hackel Research Group,"test, prod","hackel.dl8.umn.edu, hackel.stg.umn.edu","mcdo0486, mulli468",hackel.cems.umn.edu,CSE - College of Science & Engineering,Moved from CSE - CEMS - Chemical Engineering & Materials Sci on 2025-05-15,False,,True,Drupal
907,Hadoop Research,"test, prod","st-hadoop.stg.umn.edu, st-hadoop.dev.umn.edu, st-hadoop.dl9.umn.edu",mokbel,st-hadoop.cs.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
927,harjani.umn.edu,prod,"harjani.dev.umn.edu, harjani.stg.umn.edu","harjani, suku0005, pet04629",harjani.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
810,High-Energy Solar Physics: Building on the RHESSI Legacy,"test, prod","rhessi18.stg.umn.edu, rhessi18.dev.umn.edu, rhessi18.dl9.umn.edu",astrong,rhessi18.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
955,High Temperature & Plasma Laboratory,prod,htpl.dev.umn.edu,"pbruggem, lille164",htpl.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
768,Hillmyer Group,"test, prod","hillmyergroup.stg.umn.edu, hillmyergroup.dev.umn.edu","schm2687, schul132",hillmyer.chem.umn.edu,CSE - College of Science & Engineering,Moved from CSE - CHEM - Dept of Chemistry on 2025-05-15,False,,True,Drupal
805,Hogan Lab,prod,"hoganlab.dev.umn.edu, hoganlab.stg.umn.edu",hogan108,hoganlab.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
733,Holmes Research Group,"test, prod","holmes.dl8.umn.edu, holmes.stg.umn.edu",mcdo0486,holmes.cems.umn.edu,CSE - College of Science & Engineering,Moved from CSE - CEMS - Chemical Engineering & Materials Sci on 2025-05-15,False,,True,Drupal
817,Hoye Research Group,"test, prod","hoye.stg.umn.edu, hoye.dev.umn.edu, hoye.dl9.umn.edu",schul132,hoye.chem.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
941,Hozalski Group,prod,"hozalski-cege.dev.umn.edu, hozalski-cege.stg.umn.edu","cems-itoffice, mcdo0486",hozalski.cege.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
946,Hubel Research Group,prod,"hubel.dev.umn.edu, hubel.stg.umn.edu",juelf002,hubel.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
